Best Hit,Component RT,Base Peak MZ,CAS#,Library RI,Component RI,Match Factor,Compound Name,Formula,Library File,Component Area,Base Peak Area,Type,Comment
True,19.9970649578996,219,1620-98-0,1772,1775.84692603763,86.7445226798284,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde",C15H22O2,NIST20.L,1125371.98526162,247358.690206337,Sample,72101388
True,20.038572909732,71.0999984741211,1000429-31-6,990,1779.3695494083,76.9234623117612,"1,3-Dimethylbutyl isobutyrate",C10H20O2,NIST17.L,54937.7137438562,15695.9607109605,Sample,72101388
True,20.1906721961733,56,64018-37-7,1099,1792.27764237427,52.4468685183671,"5-Isoxazolecarboxylic acid, 4,5-dihydro-3,5-dimethyl-, methyl ester, (S)-",C7H11NO3,NIST17.L,137563.298775782,31816.8554420332,Sample,72101388
True,20.1906723937372,56.0999984741211,14056-39-4,1509,1792.27765914077,53.2514676388907,2-Acetylamino-2-cyano-acetamide,C5H7N3O2,NIST17.L,135059.431841136,30373.9020499456,Sample,72101388
True,20.1942139299796,97,112-70-9,1577,1792.57821596868,89.8443960139432,n-Tridecan-1-ol,C13H28O,NIST17.L,957091.964271457,130631.879837024,Sample,72101388
True,20.2214260553167,178,85-01-8,1794.72886003311,1794.88760644559,79.7548125747238,Phenanthrene,C14H10,Tesla_Libary_2021_01_01.mslibrary.xml,226389.436362726,89683.0099525849,Sample,72101388
True,20.2694540437091,71,19218-94-1,1827,1798.963560736,78.0516007057353,"Tetradecane, 1-iodo-",C14H29I,NIST17.L,178018.964687452,52807.8091395725,Sample,72101388
True,20.39849106999,105,2719-61-1,1812,1811.02468034145,80.6452909012509,"Benzene, (1-methylundecyl)-",C18H30,Tesla_Libary_2021_01_01.mslibrary.xml,704161.355276829,392578.947229907,Sample,72101388
True,20.4778090761725,82.0999984741211,2765-11-9,1715,1818.50989437729,89.8015753877155,Pentadecanal-,C15H30O,NIST17.L,694293.81247789,65154.2783715761,Sample,72101388
True,20.5626266568329,102,110-27-0,1827,1826.51410143949,79.7370994420078,Isopropyl tetradecanoate,C17H34O2,Tesla_Libary_2021_01_01.mslibrary.xml,462738.983745123,46506.0792803163,Sample,72101388
True,20.6106397968978,73,556-71-8,1893,1831.0450856033,73.5574863895147,"Cyclononasiloxane, octadecamethyl-",C18H54O9Si9,NIST17.L,225937.219704879,27921.5909209178,Sample,72101388
True,20.6114732938234,429,540-97-6,1335,1831.12374243278,50.1689828909059,"Cyclohexasiloxane, dodecamethyl-",C12H36O6Si6,NIST17.L,101443.021917484,10731.956984649,Sample,72101388
True,20.6204713557118,91,1000192-69-8,2128,1831.97288656012,57.8235186449947,4-Benzyloxy-2-methoxymethoxy-phenol,C15H16O4,NIST17.L,116774.150905692,89601.3985761649,Sample,72101388
True,20.6514496308839,59,60-35-5,629,1834.89629615252,68.0447617404615,Acetamide,C2H5NO,NIST17.L,162744.127465176,131347.026569829,Sample,72101388
True,20.6514502091395,59.0999984741211,123-39-7,809,1834.89635072231,56.8559847371337,"Formamide, N-methyl-",C2H5NO,NIST17.L,201857.890819324,131434.805887433,Sample,72101388
True,20.7032192809779,91,4534-50-3,1826,1839.78178092659,76.3222066021274,"Benzene, (1-butylnonyl)-",C19H32,NIST20.L,114107.265737972,63818.1967619727,Sample,72101388
True,20.8412902183728,91,4534-51-4,1840,1852.81148966827,53.9667532447579,"Benzene, (1-propyldecyl)-",C19H32,NIST20.L,179098.293602567,53350.3064263095,Sample,72101388
True,21.1049607727156,119,19424-15-8,1132,1877.69399276174,61.7985864870937,"3-Pyridinecarbonitrile, 1,4-dihydro-1-methyl-",C7H8N2,NIST17.L,124036.132773306,44081.4648382836,Sample,72101388
True,21.2004947566189,88,625-44-5,559,1886.70950325714,53.2805915329798,"Propane, 1-methoxy-2-methyl-",C5H12O,NIST17.L,229416.807602117,60926.6710842752,Sample,72101388
True,21.2026232267346,87.0999984741211,55712-36-2,2018,1886.91036627869,66.9056198561754,"Glycine, N-(N-acetyl-L-alanyl)-, butyl ester",C11H20N2O4,NIST17.L,870778.453560675,167489.528280918,Sample,72101388
True,21.2026232267346,114,120-89-8,1097,1886.91036627869,67.3949587190347,"2,4,5-Trioxoimidazolidine",C3H2N2O3,NIST17.L,870782.227564891,123717.775725951,Sample,72101388
True,21.3596789686412,57,563-16-6,744,1901.73166474935,65.0738502024752,"Hexane, 3,3-dimethyl-",C8H18,NIST17.L,159113.507750964,28874.528970218,Sample,72101388
True,21.3955868348434,110,1462-94-8,1127,1905.12027821846,66.2525602902987,"2-Butyl-3,4,5,6-tetrahydropyridine",C9H17N,NIST17.L,142956.99775875,24434.2159711019,Sample,72101388
True,21.5233923643283,105,4534-53-6,1916,1917.1812438075,71.4009323890684,"Benzene, (1-methyldodecyl)-",C19H32,NIST20.L,350114.007140505,218642.495346957,Sample,72101388
True,21.5932960141531,149,84-74-2,1965,1923.77802814447,90.9923921416878,Dibutyl phthalate,C16H22O4,NIST17.L,134557.826136783,109070.116768001,Sample,72101388
True,21.6453131430304,74.0999984741211,267650-23-7,1926,1928.68686740955,62.1163974001408,"Tetradecanoic acid, 10,13-dimethyl-, methyl ester",C17H34O2,NIST20.L,189813.826505001,55098.232861824,Sample,72101388
True,21.648848497545,57,35599-77-0,1728,1929.02049764697,76.8192114273556,"Tridecane, 1-iodo-",C13H27I,NIST17.L,811943.626641762,106900.053964766,Sample,72101388
True,21.6574634288688,142,1000353-06-7,1848,1929.83348586952,52.1863550682093,"1,3-Benzenedithiol, S,S'-diacetyl-",C10H10O2S2,NIST17.L,61191.6889349214,6621.0296220022,Sample,72101388
True,21.6678471291054,220,1000392-40-2,2896,1930.81339222995,51.4023347189949,"L-Leucine, N-methyl-N-(3-chloropropoxycarbonyl)-, tridecyl ester",C24H46ClNO4,NIST17.L,116747.970432868,42368.0816365458,Sample,72101388
True,21.6701069510241,85.0999984741211,82304-66-3,1923,1931.02665087775,70.6836003256593,"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",C17H24O3,Tesla_Libary_2021_01_01.mslibrary.xml,3465013.76752554,125689.811788048,Sample,72101388
True,21.6728138944497,205,82304-66-3,1923,1931.28210423441,77.2257116539541,"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione",C17H24O3,Tesla_Libary_2021_01_01.mslibrary.xml,941132.62367797,92967.7471721599,Sample,72101388
True,21.9664188774453,71.0999984741211,1000459-31-1,1580,1958.98950946916,56.5902032367116,"2-[5-(Oxolan-2-yl)-1,2,4-oxadiazol-3-yl]ethanamine",C8H13N3O2,NIST17.L,52565.879172879,9113.30110608862,Sample,72101388
True,21.9666344136584,57,56862-62-5,1934,1959.00984955037,61.6695325588581,10-Methylnonadecane,C20H42,NIST17.L,58377.2025125111,13887.5483425297,Sample,72101388
True,22.0878706135703,149,84-74-2,1973,1970.45086967819,94.3763649019922,Dibutyl phthalate,C16H22O4,Tesla_Libary_2021_01_01.mslibrary.xml,9926724.71848414,7080901.17342459,Sample,72101388
True,22.1420729132329,75.0999984741211,69078-77-9,1493,1975.56592278827,51.6333086052481,"Disulfide, bis[1-(methylthio)ethyl]",C6H14S4,NIST17.L,14647.39893868,8083.46492441823,Sample,72101388
True,22.1671991173135,215,479-92-5,1913,1977.93707436536,61.6449251282028,Propyphenazone,C14H18N2O,NIST17.L,140357.473121292,39502.9822454543,Sample,72101388
True,22.2394700279603,147,19095-24-0,1710,1984.75725632393,64.3506640700721,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",C16H50O7Si8,NIST17.L,139265.164132306,24073.3000616184,Sample,72101388
True,22.2400256069142,73.0999984741211,556-71-8,1893,1984.80968612624,64.2769928237886,"Cyclononasiloxane, octadecamethyl-",C18H54O9Si9,NIST17.L,393750.370549046,22944.3054618158,Sample,72101388
True,22.3360784680496,70,1000195-02-5,782,1993.87416289459,69.9698662477521,1-Allylazetidine,C6H11N,NIST17.L,470213.909635854,52019.7840228114,Sample,72101388
